id,wort,wortart,formen,bedeutung,beispiel,uebersetzung,thema,lerndatum,level,quelle,source_type,tags,notes,parent_id,form_type
VOC-20260522-002,informell,Adjektiv,"informell, informelle, informelles","không chính thức, bất chính thức",Die informellen Gespräche im Büro sind wichtig.,Những cuộc trò chuyện không chính thức trong văn phòng rất quan trọng.,Arbeit,2026-05-22,1,SRC-004,tutor,B1;DTZ;Arbeit;Kommunikation,Antonyme: formell
VOC-20260522-003,entscheidend,Adjektiv,"entscheidend, entscheidende, entscheidendes","quyết định, rất quan trọng, sự phân định",Flexibilität ist entscheidend für talentierte Fachkräfte.,Sự linh hoạt là rất quan trọng đối với những chuyên gia tài năng.,Arbeit,2026-05-22,1,SRC-004,tutor,B1;DTZ;Arbeit,"Prädikat: ""sein + entscheidend"""
VOC-20260522-004,talentiert,Adjektiv,"talentiert, talentierte, talentiertes","có tài năng, tài ba",Talentierte Fachkräfte brauchen Flexibilität.,Những chuyên gia tài ba cần sự linh hoạt.,Arbeit,2026-05-22,1,SRC-004,tutor,B1;DTZ;Arbeit,ähnlich: begabt
VOC-20260522-005,Fachkraft,Substantiv,"die Fachkraft, Fachkräfte","chuyên gia, lao động kỹ thuật",Talentierte Fachkräfte sind auf dem Arbeitsmarkt sehr gefragt.,Những chuyên gia tài ba rất được yêu cầu trên thị trường lao động.,Arbeit,2026-05-22,1,SRC-004,tutor,B1;DTZ;Arbeit;Beruf,Meist im Plural: Fachkräfte; Genus: Feminin
VOC-20260522-006,verringern,Verb,"verringere, verringerst, verringert | verringerte, hat verringert","giảm, làm giảm, suy giảm",Remote Work verringert die Produktivität?,Làm việc từ xa có giảm năng suất không?,Arbeit,2026-05-22,1,SRC-004,tutor,B1;DTZ;Arbeit;Remote,Regelmäßig; Akk. | Gegensatz: erhöhen
VOC-20260522-007,Produktivität,Substantiv,"die Produktivität, -en (meist Sg.)","năng suất, hiệu suất làm việc",Remote Work verringert die Produktivität.,Làm việc từ xa giảm năng suất.,Arbeit,2026-05-22,1,SRC-004,tutor,B1;DTZ;Arbeit;Wirtschaft,Abstract noun; meist ohne Plural
VOC-20260522-008,Pandemie,Substantiv,"die Pandemie, -n",đại dịch,Lokaler Tourismus ist nach der Pandemie besonders wichtig.,Du lịch địa phương đặc biệt quan trọng sau đại dịch.,Reisen,2026-05-22,1,SRC-005,tutor,B1;DTZ;Reisen;Gesundheit,Genus: Feminin
VOC-20260522-009,Verständnis,Substantiv,"das Verständnis, -se",sự hiểu biết / sự thông cảm,Internationale Reisen fördern das Verständnis zwischen den Kulturen.,Du lịch quốc tế thúc đẩy sự hiểu biết giữa các nền văn hóa.,Reisen,2026-05-22,1,SRC-005,tutor,B1;DTZ;Reisen;Kultur,Genus: Neutrum; meist Sg. | Verb: verstehen
VOC-20260522-010,Reiseerlebnis,Substantiv,"das Reiseerlebnis, -se",trải nghiệm du lịch,Virtuelle Reiseerlebnisse könnten eine nachhaltige Alternative sein.,Trải nghiệm du lịch ảo có thể là một giải pháp thay thế bền vững.,Reisen,2026-05-22,1,SRC-005,tutor,B1;DTZ;Reisen;Digital,Kompositum: Reise + Erlebnis; im Bild Plural
VOC-20260522-011,nachhaltig,Adjektiv,"nachhaltig, -er, am nachhaltigsten",bền vững,Virtuelle Reiseerlebnisse könnten eine nachhaltige Alternative sein.,Trải nghiệm du lịch ảo có thể là một giải pháp thay thế bền vững.,Reisen,2026-05-22,1,SRC-005,tutor,B1;DTZ;Umwelt;Wirtschaft,Schlüsselwort DTZ thema Umwelt/Nachhaltigkeit
VOC-20260522-012,erkunden,Verb,"erkunde, erkundest, erkundet | erkundete, hat erkundet",khám phá / thám hiểm,Die Welt zu erkunden ist nach der Pandemie entscheidend.,Khám phá thế giới là điều quan trọng sau đại dịch.,Reisen,2026-05-22,1,SRC-005,tutor,B1;DTZ;Reisen,Regelmäßig; trans. + Akk.
VOC-20260522-013,langfristig,Adjektiv,"langfristig, -er, am langfristigsten",dài hạn / lâu dài,Langfristig wird das Reiseverhalten gleich bleiben.,"Về lâu dài, hành vi du lịch sẽ giữ nguyên.",Reisen,2026-05-22,1,SRC-005,tutor,B1;DTZ;Zeit;Strategie,Hier adverbial; Gegensatz: kurzfristig
VOC-20260522-014,Reiseverhalten,Substantiv,"das Reiseverhalten, - (meist Sg.)",hành vi du lịch,Langfristig wird das Reiseverhalten gleich bleiben.,"Về lâu dài, hành vi du lịch sẽ giữ nguyên.",Reisen,2026-05-22,1,SRC-005,tutor,B1;DTZ;Reisen;Gesellschaft,Kompositum: Reise + Verhalten; Genus: Neutrum
VOC-20260522-015,Umgebung,Substantiv,"die Umgebung, -en","môi trường, vùng xung quanh",Kinder sollen in einer ruhigen Umgebung aufwachsen.,Trẻ em nên lớn lên trong một môi trường yên tĩnh.,Wohnen,2026-05-22,1,B1-DTZ-H-4.1,html,B1;DTZ;Wohnen,
VOC-20260522-016,aufwachsen,Verb,"wachsen auf, wuchs auf, ist aufgewachsen","lớn lên, trưởng thành",Für Kinder ist das Aufwachsen in ländlicher Umgebung vorteilhafter.,"Đối với trẻ em, việc lớn lên ở vùng nông thôn có lợi hơn.",Familie,2026-05-22,1,B1-DTZ-H-4.1,html,B1;DTZ;Familie,
VOC-20260522-017,Abgase,Substantiv,die Abgase (Pl.),khí thải,Auf dem Land gibt es weniger Abgase.,Ở nông thôn ít khí thải hơn.,Umwelt,2026-05-22,1,B1-DTZ-H-4.1,html,B1;DTZ;Umwelt,
VOC-20260522-018,Geräuschpegel,Substantiv,"der Geräuschpegel, -",mức độ tiếng ồn,In Metropolen empfinden viele Menschen den Geräuschpegel als störend.,"Ở các đô thị lớn, nhiều người cảm thấy mức độ tiếng ồn gây phiền.",Wohnen,2026-05-22,1,B1-DTZ-H-4.1,html,B1;DTZ;Wohnen,
VOC-20260522-019,empfinden,Verb,"empfinden, empfand, hat empfunden",cảm nhận,Viele Menschen empfinden den Geräuschpegel als störend.,Nhiều người cảm thấy mức độ tiếng ồn gây phiền.,Allgemein,2026-05-22,1,B1-DTZ-H-4.1,html,B1;DTZ;Allgemein,oft mit ALS + Adjektiv
VOC-20260522-020,Grünfläche,Substantiv,"die Grünfläche, -n","không gian xanh, mảng xanh",Die Stadt braucht mehr Grünflächen wie Parks und ruhige Plätze.,Thành phố cần thêm nhiều không gian xanh như công viên và những chỗ yên tĩnh.,Wohnen,2026-05-22,1,B1-DTZ-H-4.1,html,B1;DTZ;Wohnen,
VOC-20260522-021,Straßenbahn,Substantiv,"die Straßenbahn, -en",tàu điện (trong thành phố),Eine verkehrsärmere Stadt braucht mehr Straßenbahnen.,Một thành phố ít giao thông hơn cần thêm tàu điện.,Verkehr,2026-05-22,1,B1-DTZ-H-4.1,html,B1;DTZ;Verkehr,
VOC-20260522-022,Leihfahrrad,Substantiv,"das Leihfahrrad, -räder",xe đạp cho thuê,Mehr Leihfahrräder machen die Stadt verkehrsärmer.,Nhiều xe đạp cho thuê hơn làm thành phố ít giao thông hơn.,Verkehr,2026-05-22,1,B1-DTZ-H-4.1,html,B1;DTZ;Verkehr,
VOC-20260522-023,Maßnahme,Substantiv,"die Maßnahme, -n",biện pháp,Es werden konkrete städtische Maßnahmen gefordert.,Các biện pháp đô thị cụ thể được yêu cầu.,Allgemein,2026-05-22,1,B1-DTZ-H-4.1,html,B1;DTZ;Allgemein,
VOC-20260522-024,erreichbar,Adjektiv,erreichbar,"có thể tới được, dễ tới","Geschäfte, Arbeit und Freizeitangebote sind schnell erreichbar.","Cửa hàng, công việc và các hoạt động giải trí dễ tới nhanh chóng.",Allgemein,2026-05-22,1,B1-DTZ-H-4.1,html,B1;DTZ;Allgemein,
VOC-20260522-025,distanziert,Adjektiv,distanziert,xa cách,Große Städte wirken oft unpersönlich und distanziert.,Các thành phố lớn thường có vẻ vô danh và xa cách.,Wohnen,2026-05-22,1,B1-DTZ-H-4.1,html,B1;DTZ;Wohnen,
VOC-20260522-026,unpersönlich,Adjektiv,unpersönlich,"vô danh, không thân mật",Große Städte wirken oft unpersönlich.,Các thành phố lớn thường có vẻ vô danh.,Wohnen,2026-05-22,1,B1-DTZ-H-4.1,html,B1;DTZ;Wohnen,
VOC-20260522-027,störend,Adjektiv,störend,"gây phiền, làm rối",Viele empfinden den Geräuschpegel als störend.,Nhiều người cảm thấy mức độ tiếng ồn gây phiền.,Allgemein,2026-05-22,1,B1-DTZ-H-4.1,html,B1;DTZ;Allgemein,
VOC-20260522-028,Krippe,Substantiv,"die Krippe, -n",nhà trẻ (cho trẻ rất nhỏ),Krippe und Schule liegen in der Nähe.,Nhà trẻ và trường học nằm gần.,Familie,2026-05-22,1,B1-DTZ-H-4.1,html,B1;DTZ;Familie,
VOC-20260522-029,Fahrgast,Substantiv,"der Fahrgast, -gäste",hành khách,"Sehr geehrte Fahrgäste, auf Gleis 4 fährt der ICE 577 nach Köln ein.","Kính thưa quý hành khách, tàu ICE 577 đi Köln vào ga số 4.",Verkehr,2026-05-22,B1,horen/1.1,horen,B1;DTZ;Verkehr,Plural mit Umlaut
VOC-20260522-030,Gleis,Substantiv,"das Gleis, -e","đường ray, sân ga",Auf Gleis 4 fährt der ICE 577 nach Köln ein.,Tàu ICE 577 đi Köln vào ga số 4.,Verkehr,2026-05-22,B1,horen/1.1,horen,B1;DTZ;Verkehr,
VOC-20260522-031,verkehren,Verb,verkehrte - hat verkehrt,chạy (tàu/xe theo lịch trình),Aufgrund des heutigen Karnevals verkehrt dieser Zug in geänderter Wagenreihenfolge.,Do hôm nay có lễ hội Carnival nên đoàn tàu này chạy với thứ tự toa thay đổi.,Verkehr,2026-05-22,B1,horen/1.1,horen,B1;DTZ;Verkehr,thường dùng cho phương tiện giao thông
VOC-20260522-032,Wagenreihenfolge,Substantiv,"die Wagenreihenfolge, -n",thứ tự các toa tàu,Dieser Zug verkehrt in geänderter Wagenreihenfolge.,Đoàn tàu này chạy với thứ tự toa thay đổi.,Verkehr,2026-05-22,B1,horen/1.1,horen,B1;DTZ;Verkehr,từ ghép Wagen + Reihenfolge
VOC-20260522-033,sich befinden,Verb,befand sich - hat sich befunden,"nằm ở, ở vị trí",Die Wagen der ersten Klasse befinden sich ganz nach vorne.,Các toa hạng nhất nằm ở phía trước cùng.,Verkehr,2026-05-22,B1,horen/1.1,horen,B1;DTZ;Verkehr,reflexiv: sich + Position
VOC-20260522-034,Abschnitt,Substantiv,"der Abschnitt, -e","khu vực, đoạn",Die Wagen mit den Nummern 22 bis 27 finden Sie in den Abschnitten A bis C.,Các toa số 22 đến 27 nằm ở các khu vực A đến C.,Verkehr,2026-05-22,B1,horen/1.1,horen,B1;DTZ;Verkehr,
VOC-20260522-035,geändert,Adjektiv,,đã thay đổi,Dieser Zug verkehrt in geänderter Wagenreihenfolge.,Đoàn tàu này chạy với thứ tự toa đã thay đổi.,Verkehr,2026-05-22,B1,horen/1.1,horen,B1;DTZ;Verkehr,Partizip II von ändern
VOC-20260522-036,Jobmesse,Substantiv,"die Jobmesse, -n",hội chợ việc làm,Am Samstag wird im Rathaus erneut die regionale Jobmesse organisiert.,Thứ Bảy này hội chợ việc làm khu vực lại được tổ chức tại tòa thị chính.,Arbeit,2026-05-22,B1,horen/1.2,horen,B1;DTZ;Arbeit,
VOC-20260522-037,Berufseinsteiger,Substantiv,"der Berufseinsteiger, -",người mới bắt đầu sự nghiệp,Jobangebote für erfahrene Fachkräfte als auch für Berufseinsteiger.,Tin tuyển dụng dành cho cả lao động lành nghề và người mới vào nghề.,Arbeit,2026-05-22,B1,horen/1.2,horen,B1;DTZ;Arbeit,
VOC-20260522-038,Lebenslauf,Substantiv,"der Lebenslauf, -läufe","sơ yếu lý lịch, CV","Bereits ab heute besteht die Möglichkeit, den eigenen Lebenslauf online hochzuladen.",Ngay từ hôm nay đã có thể tải lên CV của mình qua mạng.,Arbeit,2026-05-22,B1,horen/1.2,horen,B1;DTZ;Arbeit,Plural mit Umlaut
VOC-20260522-039,Bewerbung,Substantiv,"die Bewerbung, -en","đơn xin việc, hồ sơ ứng tuyển",Firmen können die Bewerbungen schon vor der Messe durchsehen.,Các công ty có thể xem trước hồ sơ ứng tuyển ngay trước hội chợ.,Arbeit,2026-05-22,B1,horen/1.2,horen,B1;DTZ;Arbeit,
VOC-20260522-040,hochladen,Verb,lud hoch - hat hochgeladen,tải lên,"Es besteht die Möglichkeit, den eigenen Lebenslauf online hochzuladen.",Có thể tải CV của mình lên qua mạng.,Arbeit,2026-05-22,B1,horen/1.2,horen,B1;DTZ;Arbeit,trennbar
VOC-20260522-041,Auskunft,Substantiv,"die Auskunft, -künfte","thông tin, tin tức",Auf der Veranstaltung bekommt man Auskünfte über Arbeitsmöglichkeiten.,Tại sự kiện người ta nhận được thông tin về các cơ hội việc làm.,Arbeit,2026-05-22,B1,horen/1.2,horen,B1;DTZ;Arbeit,Plural mit Umlaut
VOC-20260522-042,Zugverbindung,Substantiv,"die Zugverbindung, -en","tuyến tàu, kết nối tàu",Die Zugverbindung zwischen Dortmund und Parkenburg ist aufgrund von Wartungsarbeiten unterbrochen.,Tuyến tàu giữa Dortmund và Parkenburg bị gián đoạn do công tác bảo trì.,Verkehr,2026-05-22,B1,horen/1.3,horen,B1;DTZ;Verkehr,
VOC-20260522-043,Wartungsarbeit,Substantiv,"die Wartungsarbeit, -en",công tác bảo trì,Die Verbindung ist aufgrund von Wartungsarbeiten unterbrochen.,Tuyến đường bị gián đoạn do công tác bảo trì.,Verkehr,2026-05-22,B1,horen/1.3,horen,B1;DTZ;Verkehr,thường dùng số nhiều
VOC-20260522-044,Ersatzverkehr,Substantiv,"der Ersatzverkehr, -e",phương tiện thay thế,"Busse werden als Ersatzverkehr eingesetzt, die die Route übernehmen.",Xe buýt được dùng làm phương tiện thay thế đảm nhận lộ trình.,Verkehr,2026-05-22,B1,horen/1.3,horen,B1;DTZ;Verkehr,
VOC-20260522-045,unterbrochen,Adjektiv,,bị gián đoạn,Die Zugverbindung ist aufgrund von Wartungsarbeiten unterbrochen.,Tuyến tàu bị gián đoạn do công tác bảo trì.,Verkehr,2026-05-22,B1,horen/1.3,horen,B1;DTZ;Verkehr,Partizip II von unterbrechen
VOC-20260522-046,vorrangig,Adverb,,"ưu tiên, chủ yếu",Vorrangig werden Busse als Ersatzverkehr eingesetzt.,Xe buýt được ưu tiên dùng làm phương tiện thay thế.,Verkehr,2026-05-22,B1,horen/1.3,horen,B1;DTZ;Verkehr,
VOC-20260522-047,Mitgliedschaft,Substantiv,"die Mitgliedschaft, -en",tư cách thành viên,"Wenn Sie ab Februar Mitglied werden möchten, haben Sie noch bis zum 31. Januar die Möglichkeit, sich anzumelden.","Nếu muốn trở thành thành viên từ tháng Hai, bạn còn thời hạn đăng ký đến ngày 31 tháng Một.",Freizeit,2026-05-22,B1,horen/1.4,horen,B1;DTZ;Freizeit,
VOC-20260522-048,Anmeldefrist,Substantiv,"die Anmeldefrist, -en",thời hạn đăng ký,Nach Ablauf dieser Anmeldefrist ist eine Anmeldung erst wieder Mitte Februar möglich.,"Sau khi hết thời hạn đăng ký, việc đăng ký chỉ có thể tiếp tục từ giữa tháng Hai.",Freizeit,2026-05-22,B1,horen/1.4,horen,B1;DTZ;Freizeit,
VOC-20260522-049,sich anmelden,Verb,meldete sich an - hat sich angemeldet,đăng ký,"Sie haben noch bis zum 31. Januar die Möglichkeit, sich anzumelden.",Bạn còn thời gian đăng ký đến ngày 31 tháng Một.,Freizeit,2026-05-22,B1,horen/1.4,horen,B1;DTZ;Freizeit,"trennbar, reflexiv"
VOC-20260522-050,Nachfrage,Substantiv,"die Nachfrage, -n",nhu cầu,Die Nachfrage ist hoch und die Plätze sind begrenzt.,Nhu cầu cao và số chỗ thì có hạn.,Freizeit,2026-05-22,B1,horen/1.4,horen,B1;DTZ;Freizeit,
VOC-20260522-051,begrenzt,Adjektiv,,"có hạn, bị giới hạn",Die Plätze sind begrenzt.,Số chỗ là có hạn.,Freizeit,2026-05-22,B1,horen/1.4,horen,B1;DTZ;Freizeit,Partizip II von begrenzen
VOC-20260522-052,Ablauf,Substantiv,"der Ablauf, -läufe","sự kết thúc, hết hạn",Nach Ablauf dieser Anmeldefrist ist eine Anmeldung erst wieder Mitte Februar möglich.,"Sau khi hết thời hạn đăng ký, việc đăng ký mới lại được mở từ giữa tháng Hai.",Freizeit,2026-05-22,B1,horen/1.4,horen,B1;DTZ;Freizeit,Plural mit Umlaut
VOC-20260522-053,Sprachkurs,Substantiv,"der Sprachkurs, -e",khóa học ngôn ngữ,"Wenn Sie an einem unserer Sprachkurse teilnehmen möchten, ist der 31. Januar das letzte Datum zur Anmeldung.","Nếu muốn tham gia một trong các khóa ngôn ngữ của chúng tôi, ngày cuối để đăng ký là 31 tháng Một.",Bildung,2026-05-22,B1,horen/1.5,horen,B1;DTZ;Bildung,
VOC-20260522-054,Erinnerung,Substantiv,"die Erinnerung, -en","lời nhắc, ký ức",Hier ist Ihre Erinnerung für das kommende Semester.,Đây là lời nhắc dành cho bạn về học kỳ sắp tới.,Bildung,2026-05-22,B1,horen/1.5,horen,B1;DTZ;Bildung,
VOC-20260522-055,teilnehmen,Verb,nahm teil - hat teilgenommen,tham gia,Wenn Sie an einem unserer Sprachkurse teilnehmen möchten…,Nếu bạn muốn tham gia một khóa học ngôn ngữ của chúng tôi…,Bildung,2026-05-22,B1,horen/1.5,horen,B1;DTZ;Bildung,trennbar; teilnehmen an + Dat.
VOC-20260522-056,frühzeitig,Adverb,,"sớm, kịp thời","Wir empfehlen Ihnen, sich frühzeitig anzumelden.",Chúng tôi khuyên bạn nên đăng ký sớm.,Bildung,2026-05-22,B1,horen/1.5,horen,B1;DTZ;Bildung,
VOC-20260522-057,Einstieg,Substantiv,"der Einstieg, -e","việc bắt đầu, tham gia vào",Ein späterer Einstieg ist nicht möglich.,Việc tham gia muộn hơn là không khả thi.,Bildung,2026-05-22,B1,horen/1.5,horen,B1;DTZ;Bildung,
VOC-20260522-058,Wettervorhersage,Substantiv,"die Wettervorhersage, -n",dự báo thời tiết,Herzlich Willkommen zur Wettervorhersage für Spanien.,Xin chào mừng đến với dự báo thời tiết cho Tây Ban Nha.,Wetter,2026-05-22,B1,horen/1.6,horen,B1;DTZ;Wetter,
VOC-20260522-059,bewölkt,Adjektiv,,nhiều mây,"Heute bleibt es angenehm warm bei Temperaturen um die 25 Grad, jedoch mit bewölktem Himmel.","Hôm nay trời ấm dễ chịu khoảng 25 độ, nhưng bầu trời nhiều mây.",Wetter,2026-05-22,B1,horen/1.6,horen,B1;DTZ;Wetter,
VOC-20260522-060,Kaltfront,Substantiv,"die Kaltfront, -en",front lạnh,Ab Montag ist eine Kaltfront zu erwarten.,Từ thứ Hai dự kiến sẽ có một front lạnh.,Wetter,2026-05-22,B1,horen/1.6,horen,B1;DTZ;Wetter,
VOC-20260522-061,Temperaturabfall,Substantiv,"der Temperaturabfall, -fälle",sự giảm nhiệt độ,Die Kaltfront wird zu einem starken Temperaturabfall führen.,Front lạnh sẽ dẫn đến một sự giảm nhiệt độ mạnh.,Wetter,2026-05-22,B1,horen/1.6,horen,B1;DTZ;Wetter,Plural mit Umlaut
VOC-20260522-062,Temperaturanstieg,Substantiv,"der Temperaturanstieg, -e",sự tăng nhiệt độ,Das Wochenende bringt einen Temperaturanstieg mit sich.,Cuối tuần mang đến sự tăng nhiệt độ.,Wetter,2026-05-22,B1,horen/1.6,horen,B1;DTZ;Wetter,
VOC-20260522-063,Sonnenschein,Substantiv,der Sonnenschein,ánh nắng,In Andalusien sind bis zu 35 Grad und strahlender Sonnenschein möglich.,Ở Andalusien có thể tới 35 độ và nắng chói chang.,Wetter,2026-05-22,B1,horen/1.6,horen,B1;DTZ;Wetter,thường không có số nhiều
VOC-20260522-064,Veranstaltungskalender,Substantiv,"der Veranstaltungskalender, -",lịch sự kiện,Sie sind mit unserem Veranstaltungskalender verbunden.,Bạn đang được kết nối với lịch sự kiện của chúng tôi.,Freizeit,2026-05-22,B1,horen/1.7,horen,B1;DTZ;Freizeit,
VOC-20260522-065,Infobüro,Substantiv,"das Infobüro, -s",phòng thông tin,Unser Infobüro ist montags von 14 bis 19 Uhr geöffnet.,Phòng thông tin của chúng tôi mở cửa thứ Hai từ 14 đến 19 giờ.,Freizeit,2026-05-22,B1,horen/1.7,horen,B1;DTZ;Freizeit,
VOC-20260522-066,Hotline,Substantiv,"die Hotline, -s",đường dây nóng,Für Fragen zu unseren Kunstkursen erreichen Sie uns unter der separaten Hotline.,"Đối với câu hỏi về các khóa nghệ thuật, bạn có thể liên hệ qua đường dây nóng riêng.",Freizeit,2026-05-22,B1,horen/1.7,horen,B1;DTZ;Freizeit,
VOC-20260522-067,entgegennehmen,Verb,nahm entgegen - hat entgegengenommen,tiếp nhận (cuộc gọi),Leider können wir Ihren Anruf gerade nicht persönlich entgegennehmen.,Rất tiếc lúc này chúng tôi không thể trực tiếp tiếp nhận cuộc gọi của bạn.,Freizeit,2026-05-22,B1,horen/1.7,horen,B1;DTZ;Freizeit,trennbar
VOC-20260522-068,Öffnungszeit,Substantiv,"die Öffnungszeit, -en",giờ mở cửa,Die Stadtbibliothek verlängert ihre Öffnungszeiten für dieses Wochenende.,Thư viện thành phố kéo dài giờ mở cửa trong cuối tuần này.,Bildung,2026-05-22,B1,horen/1.8,horen,B1;DTZ;Bildung,thường dùng số nhiều
VOC-20260522-069,verlängern,Verb,verlängerte - hat verlängert,"kéo dài, gia hạn",Die Stadtbibliothek verlängert ihre Öffnungszeiten.,Thư viện thành phố kéo dài giờ mở cửa.,Bildung,2026-05-22,B1,horen/1.8,horen,B1;DTZ;Bildung,
VOC-20260522-070,stöbern,Verb,stöberte - hat gestöbert,"lục lọi, lướt xem",Am Samstag können Sie bis 20 Uhr stöbern.,Thứ Bảy bạn có thể lướt xem sách đến 20 giờ.,Freizeit,2026-05-22,B1,horen/1.8,horen,B1;DTZ;Freizeit,
VOC-20260522-071,Gelegenheit,Substantiv,"die Gelegenheit, -en","cơ hội, dịp","Nutzen Sie die Gelegenheit, in unseren neuen Büchern zu schmökern.",Hãy tận dụng cơ hội đọc qua các cuốn sách mới của chúng tôi.,Allgemein,2026-05-22,B1,horen/1.8,horen,B1;DTZ;Allgemein,
VOC-20260522-072,Buchungsservice,Substantiv,"der Buchungsservice, -s",dịch vụ đặt chỗ,Aufgrund von Wartungsarbeiten an unserem Buchungssystem sind wir telefonisch erst ab dem 15. August wieder erreichbar.,"Do công tác bảo trì hệ thống đặt chỗ, chúng tôi chỉ có thể liên lạc qua điện thoại trở lại từ ngày 15 tháng Tám.",Freizeit,2026-05-22,B1,horen/1.9,horen,B1;DTZ;Freizeit,
VOC-20260522-073,dringend,Adjektiv,,khẩn cấp,Für dringende Fragen zur Mitgliedschaft rufen Sie bitte unseren Kundenservice an.,"Đối với câu hỏi khẩn cấp về tư cách thành viên, hãy gọi dịch vụ khách hàng của chúng tôi.",Allgemein,2026-05-22,B1,horen/1.9,horen,B1;DTZ;Allgemein,
VOC-20260522-074,Kundenservice,Substantiv,"der Kundenservice, -s",dịch vụ khách hàng,Rufen Sie bitte unseren Kundenservice unter 0800 111 2233 an.,Vui lòng gọi dịch vụ khách hàng của chúng tôi qua số 0800 111 2233.,Allgemein,2026-05-22,B1,horen/1.9,horen,B1;DTZ;Allgemein,
VOC-20260522-075,Geldbeutel,Substantiv,"der Geldbeutel, -",ví tiền,In unserem Supermarkt wurde ein schwarzer Geldbeutel mit mehreren Karten und Bargeld gefunden.,Trong siêu thị của chúng tôi đã tìm thấy một chiếc ví đen có nhiều thẻ và tiền mặt.,Einkauf,2026-05-22,B1,horen/1.10,horen,B1;DTZ;Einkauf,
VOC-20260522-076,vermissen,Verb,vermisste - hat vermisst,"thấy thiếu, mất tích","Wenn Sie Ihren Geldbeutel vermissen, melden Sie sich bitte.","Nếu bạn thấy mất ví, vui lòng liên hệ với chúng tôi.",Alltag,2026-05-22,B1,horen/1.10,horen,B1;DTZ;Alltag,
VOC-20260522-077,Bargeld,Substantiv,das Bargeld,tiền mặt,Ein schwarzer Geldbeutel mit mehreren Karten und Bargeld wurde gefunden.,Một chiếc ví đen có nhiều thẻ và tiền mặt đã được tìm thấy.,Einkauf,2026-05-22,B1,horen/1.10,horen,B1;DTZ;Einkauf,không có số nhiều
VOC-20260522-078,Anregung,Substantiv,"die Anregung, -en","gợi ý, đề xuất",Für Feedback und Anregungen zur Qualität unseres Services steht Ihnen die Nummer zur Verfügung.,"Đối với phản hồi và gợi ý về chất lượng dịch vụ, bạn có thể gọi số này.",Allgemein,2026-05-22,B1,horen/1.10,horen,B1;DTZ;Allgemein,
VOC-20260522-079,Hauptbecken,Substantiv,"das Hauptbecken, -",hồ bơi chính,Das Hauptbecken ist heute aufgrund einer Veranstaltung von 15 bis 18 Uhr geschlossen.,Hồ bơi chính hôm nay đóng cửa từ 15 đến 18 giờ do có sự kiện.,Freizeit,2026-05-22,B1,horen/1.11,horen,B1;DTZ;Freizeit,
VOC-20260522-080,Aufenthalt,Substantiv,"der Aufenthalt, -e","kỳ lưu trú, thời gian ở lại",Wir wünschen Ihnen einen angenehmen Aufenthalt.,Chúng tôi chúc bạn có một kỳ lưu trú dễ chịu.,Reisen,2026-05-22,B1,horen/1.11,horen,B1;DTZ;Reisen,
VOC-20260522-081,zur Verfügung stehen,Redemittel,,có sẵn để dùng,Alle anderen Becken und die Sauna stehen Ihnen wie gewohnt zur Verfügung.,Tất cả các bể khác và phòng xông hơi vẫn có sẵn cho bạn như thường lệ.,Allgemein,2026-05-22,B1,horen/1.11,horen,B1;DTZ;Allgemein,cụm cố định
VOC-20260522-082,Abteilung,Substantiv,"die Abteilung, -en","khu, gian hàng",Unsere Obst- und Gemüseabteilung ist heute aufgrund von Umbauarbeiten nur eingeschränkt zugänglich.,Khu hoa quả và rau xanh của chúng tôi hôm nay chỉ vào được hạn chế do đang sửa chữa.,Einkauf,2026-05-22,B1,horen/1.12,horen,B1;DTZ;Einkauf,
VOC-20260522-083,Umbauarbeit,Substantiv,"die Umbauarbeit, -en","công việc cải tạo, sửa chữa",Aufgrund von Umbauarbeiten ist die Abteilung eingeschränkt zugänglich.,"Do công việc cải tạo, gian hàng chỉ vào được hạn chế.",Einkauf,2026-05-22,B1,horen/1.12,horen,B1;DTZ;Einkauf,thường dùng số nhiều
VOC-20260522-084,Tiefkühlprodukt,Substantiv,"das Tiefkühlprodukt, -e",sản phẩm đông lạnh,Die Abteilung für Tiefkühlprodukte befindet sich vorübergehend im Bereich neben den Kassen.,Khu sản phẩm đông lạnh tạm thời nằm ở khu vực cạnh quầy thu ngân.,Einkauf,2026-05-22,B1,horen/1.12,horen,B1;DTZ;Einkauf,
VOC-20260522-085,vorübergehend,Adjektiv,,tạm thời,Die Tiefkühlprodukte sind nur vorübergehend dort.,Các sản phẩm đông lạnh chỉ ở đó tạm thời.,Allgemein,2026-05-22,B1,horen/1.12,horen,B1;DTZ;Allgemein,
VOC-20260522-086,zugänglich,Adjektiv,,có thể tiếp cận,Unsere Obst- und Gemüseabteilung ist heute nur eingeschränkt zugänglich.,Khu hoa quả và rau xanh hôm nay chỉ tiếp cận được hạn chế.,Allgemein,2026-05-22,B1,horen/1.12,horen,B1;DTZ;Allgemein,
VOC-20260522-087,Bauarbeit,Substantiv,"die Bauarbeit, -en",công trình xây dựng,Der Zug nach München fährt heute aufgrund von Bauarbeiten nicht wie gewohnt von Gleis 5.,Tàu đi München hôm nay không khởi hành từ ga số 5 như thường lệ do có công trình xây dựng.,Verkehr,2026-05-22,B1,horen/1.13,horen,B1;DTZ;Verkehr,thường dùng số nhiều
